name,length,score,pvalue,qvalue,viral
PLZV01000039_7,5000,0.120850876,0.30341984,0.436979767,0
PLZV01000051_12,5000,0.311926759,0.15704584,0.436979767,0
PLZV01000057_4,5000,0.142880665,0.276740238,0.436979767,0
PLZV01000058_17,5000,0.048628433,0.457191366,0.436979767,0
PLZV01000062_21,5000,0.03816431,0.497938394,0.436979767,0
NBXF01000001_4,5000,0.002468759,0.881882125,0.477123252,0
NBXF01000001_82,5000,0.109707843,0.31930633,0.436979767,0
NBXF01000002_59,5000,0.030632393,0.540989571,0.438396767,0
NBXF01000003_14,5000,0.011139691,0.708949794,0.458942863,0
NBXF01000004_22,5000,0.015119545,0.662866845,0.455747409,0
NBXF01000017_13,5000,0.061265254,0.417414504,0.436979767,0
QHNZ01000225_2,5000,0.034398331,0.520130973,0.437770092,0
QHPK01000004_1,5000,0.000317709,0.980475382,0.497205784,0
LWET01000040_4,5000,0.030576942,0.541474654,0.438396767,0
LWET01000306_1,5000,0.019690847,0.617632792,0.447700446,0
LWET01000306_2,5000,0.007561981,0.764613146,0.462467032,0
LWET01000421_2,5000,0.06940391,0.396434635,0.436979767,0
LWET01000493_1,5000,0.001633375,0.912806209,0.483798142,0
QHMX01000043_1,5000,0.526140137,0.081979141,0.409547754,0
QHMX01000091_2,5000,0.005848703,0.79820519,0.465608606,0
QHMX01000112_1,5000,0.129395394,0.292384186,0.436979767,0
QHMX01000300_1,5000,0.171091499,0.248847926,0.436979767,0
QHMX01000427_2,5000,0.055162312,0.436454038,0.436979767,0
QHMX01000773_1,5000,0.020459106,0.611084162,0.447700446,0
PAVT01000006_1,5000,0.127910204,0.294324521,0.436979767,0
PAVT01000008_3,5000,0.436243438,0.107203493,0.431715684,0
PAVT01000040_5,5000,0.493108993,0.089861751,0.422921319,0
PAVT01000050_4,5000,0.014268268,0.672447247,0.455747409,0
QHNE01000118_1,5000,0.026116621,0.570458404,0.445469458,0
QHNE01000127_1,5000,0.003195659,0.86017463,0.47538519,0
QHNE01000136_1,5000,0.028933,0.550327431,0.442869915,0
QHNE01000146_1,5000,0.009270765,0.737327189,0.458998694,0
JWLX01000001_42,5000,0.329324959,0.148193063,0.436979767,0
JWLX01000002_6,5000,0.193426629,0.22956585,0.436979767,0
JWLX01000003_50,5000,0.775171538,0.032621877,0.30481599,0
JWLX01000007_59,5000,0.13382737,0.285956828,0.436979767,0
JWLX01000007_64,5000,0.005622944,0.803177298,0.466889663,0
JWLX01000009_33,5000,0.141981443,0.277225321,0.436979767,0
JWLX01000023_54,5000,0.128938579,0.29286927,0.436979767,0
JWLX01000031_44,5000,0.003097312,0.862721319,0.47538519,0
JWLX01000035_39,5000,0.711819663,0.043900073,0.330607726,0
JWLX01000035_44,5000,0.432642208,0.109143827,0.431715684,0
QHRU01000039_11,5000,0.007127754,0.771889401,0.462467032,0
QHRU01000051_8,5000,0.023054304,0.591680815,0.446044015,0
QHRU01000054_11,5000,0.009098723,0.74011642,0.458998694,0
QHRU01000055_8,5000,0.000463065,0.970288625,0.493464362,0
QHRU01000075_11,5000,0.006941204,0.77577007,0.462467032,0
QHRU01000088_1,5000,0.194194964,0.228959496,0.436979767,0
QHRU01000109_7,5000,0.065579559,0.404802328,0.436979767,0
QHRU01000139_4,5000,0.059215013,0.422992966,0.436979767,0
QHRU01000152_3,5000,0.001069043,0.938394373,0.487817152,0
QHPW01000053_2,5000,0.030097462,0.543414989,0.438396767,0
QHPW01000135_5,5000,0.035722055,0.512612176,0.437290939,0
QHPW01000268_2,5000,0.147675592,0.271525588,0.436979767,0
QHPW01000330_4,5000,0.017874576,0.63582343,0.451538727,0
QHPW01000336_1,5000,0.00342322,0.853868542,0.474137203,0
LWEK01000125_1,5000,0.122417935,0.301843318,0.436979767,0
LWEK01000335_7,5000,0.076936077,0.382124667,0.436979767,0
LWEK01001335_14,5000,0.336558994,0.144918748,0.436979767,0
LWEK01002063_9,5000,0.051242113,0.448702401,0.436979767,0
LWEK01002429_10,5000,0.118880318,0.306330342,0.436979767,0
QHOL01000024_1,5000,0.004008248,0.837375697,0.471695679,0
QHOL01000303_1,5000,0.002178292,0.892553966,0.479613557,0
NVVS01000002_6,5000,0.885130968,0.015280136,0.214164399,0
NVVS01000007_5,5000,0.073282446,0.388188212,0.436979767,0
NVVS01000042_58,5000,0.075276545,0.385035169,0.436979767,0
MWSK01000001_25,5000,0.025031489,0.57518797,0.445469458,0
MWSK01000001_46,5000,0.000578729,0.963618724,0.491870884,0
MWSK01000001_89,5000,0.000831192,0.949672569,0.488526185,0
MWSK01000001_150,5000,0.010167703,0.72301722,0.458942863,0
MWSK01000003_16,5000,0.016173748,0.650861024,0.452686726,0
MWSK01000005_57,5000,0.01966372,0.617875333,0.447700446,0
MWSK01000006_35,5000,0.025248275,0.574339073,0.445469458,0
NSJJ01000002_17,5000,0.002479251,0.881760854,0.477123252,0
NSJJ01000004_15,5000,0.009944015,0.725442639,0.458942863,0
NSJJ01000004_24,5000,0.06125058,0.417414504,0.436979767,0
NSJJ01000010_6,5000,0.003369741,0.855445064,0.474137203,0
NSJJ01000010_25,5000,0.062164343,0.413776376,0.436979767,0
NSJJ01000012_9,5000,0.005724594,0.80075188,0.46655477,0
NSJJ01000012_12,5000,0.014329469,0.671840893,0.455747409,0
NSJJ01000021_1,5000,0.002570084,0.87860781,0.477123252,0
NSJJ01000024_1,5000,0.003949346,0.839558574,0.471695679,0
QHQW01000029_3,5000,0.009517832,0.731991268,0.458998694,0
QHQW01000267_2,5000,0.096134363,0.342590347,0.436979767,0
LWES01000112_1,5000,0.004371042,0.827067669,0.4699489,0
LWES01000184_1,5000,0.05516063,0.436454038,0.436979767,0
LWES01000471_1,5000,0.0002674,0.983264613,0.497861293,0
LWES01000524_2,5000,0.013372646,0.680329857,0.456482622,0
QHNM01000015_2,5000,0.042821327,0.479383944,0.436979767,0
QHNM01000041_1,5000,0.04138299,0.485326219,0.436979767,0
QHNM01000062_3,5000,0.015029022,0.664322096,0.455747409,0
QHNM01000108_2,5000,0.009068332,0.740358962,0.458998694,0
QHNM01000139_1,5000,0.000256643,0.98423478,0.497861293,0
QHNM01000155_1,5000,0.025502545,0.573247635,0.445469458,0
QHNM01000236_1,5000,0.120350146,0.304268736,0.436979767,0
QHNM01000286_1,5000,0.022715746,0.595318943,0.446044015,0
QHNM01000294_1,5000,0.10297115,0.330099442,0.436979767,0
JXQD01000002_25,5000,0.394644496,0.122119816,0.436979767,0
JXQD01000004_27,5000,0.162540669,0.258064516,0.436979767,0
JXQD01000004_32,5000,0.061889398,0.415110357,0.436979767,0
JXQD01000009_6,5000,0.262095483,0.182634004,0.436979767,0
JXQD01000023_8,5000,0.223041096,0.205311666,0.436979767,0
JXQD01000024_72,5000,0.106210153,0.325127334,0.436979767,0
JXQD01000024_82,5000,0.055624691,0.434513704,0.436979767,0
JXQD01000025_5,5000,0.218838674,0.208100897,0.436979767,0
JXQD01000036_42,5000,0.0231439,0.591195731,0.446044015,0
JXQD01000036_47,5000,0.018215165,0.632185302,0.450858757,0
QHPA01000125_1,5000,0.036497678,0.508488964,0.437290939,0
QHPA01000176_2,5000,0.013645842,0.677419355,0.456045866,0
QHPA01000188_1,5000,0.025476047,0.573368906,0.445469458,0
QHPA01000317_2,5000,0.033012838,0.527164686,0.438396767,0
QHPA01000348_1,5000,0.034700652,0.518675722,0.437640288,0
QHPA01000353_2,5000,0.117330572,0.308634489,0.436979767,0
NVTZ01000001_5,5000,0.071309987,0.392190153,0.436979767,0
NVTZ01000002_11,5000,0.052390431,0.445064274,0.436979767,0
NVTZ01000003_10,5000,0.069787454,0.395585739,0.436979767,0
NVTZ01000005_8,5000,0.01622812,0.650861024,0.452686726,0
NVTZ01000030_3,5000,0.096087602,0.342590347,0.436979767,0
NVTZ01000031_2,5000,0.192870473,0.229929663,0.436979767,0
NVTZ01000054_2,5000,0.004150369,0.834465195,0.471380696,0
QCWG01000001_57,5000,0.011466692,0.704826583,0.458942863,0
QCWG01000001_81,5000,0.151829893,0.266796022,0.436979767,0
QCWG01000001_102,5000,0.040140872,0.490662139,0.436979767,0
QCWG01000001_405,5000,0.175515149,0.244845986,0.436979767,0
QCWG01000001_414,5000,0.199988574,0.224108659,0.436979767,0
QHNP01000044_1,5000,0.095198218,0.343803056,0.436979767,0
QHNP01000106_2,5000,0.01582782,0.654620422,0.454336573,0
LWEM01001001_20,5000,0.115208617,0.311787533,0.436979767,0
LWEM01002757_11,5000,0.052357154,0.445185545,0.436979767,0
LWEM01002978_10,5000,0.001940441,0.902013097,0.480933971,0
LWEM01003001_4,5000,0.000897411,0.94724715,0.488394151,0
LWEM01003034_3,5000,0.017504848,0.639219015,0.451562203,0
LWEM01003167_2,5000,0.000730523,0.954280863,0.488526185,0
LWFP01000002_11,5000,0.73413995,0.039170507,0.324005153,0
LWFP01000113_13,5000,0.082013422,0.370846471,0.436979767,0
LWFP01000136_3,5000,0.481323958,0.092893524,0.425902763,0
LWFP01001002_1,5000,0.740106754,0.037957798,0.318591667,0
LWEP01000008_2,5000,0.116268805,0.310211011,0.436979767,0
LWEP01000013_3,5000,0.205369759,0.219864177,0.436979767,0
LWEP01000122_3,5000,0.03505365,0.516614116,0.437363532,0
LWEP01000146_2,5000,0.01504017,0.664200825,0.455747409,0
LWEP01000422_3,5000,0.037895642,0.499272374,0.436979767,0
QHNU01000054_1,5000,0.00451564,0.823187,0.469236986,0
QHNU01000105_1,5000,0.004108851,0.834950279,0.471380696,0
QHNU01000207_1,5000,0.010584342,0.716468591,0.458942863,0
QHNU01000256_1,5000,0.005064385,0.813849139,0.468418679,0
LWFH01000001_3,5000,0.180157025,0.241207858,0.436979767,0
LWFH01000224_2,5000,0.196816879,0.227261703,0.436979767,0
LWFH01000480_1,5000,0.842601652,0.022677662,0.278671748,0
LWFH01001023_2,5000,0.12318091,0.30075188,0.436979767,0
LWFH01001222_11,5000,0.075306195,0.384913898,0.436979767,0
LWFH01001334_5,5000,0.039944819,0.491147223,0.436979767,0
LWFH01001422_7,5000,0.302104435,0.160198884,0.436979767,0
LWFH01001667_3,5000,0.730846053,0.040625758,0.326345748,0
MAIG01000001_56,5000,0.001778724,0.90759156,0.481986573,0
MAIG01000008_3,5000,0.001553892,0.917171962,0.484339543,0
MAIG01000023_93,5000,0.004467746,0.824157167,0.469236986,0
MAIG01000024_17,5000,0.010000623,0.724836284,0.458942863,0
MAIG01000025_5,5000,0.026267642,0.569488237,0.445469458,0
MAIG01000045_98,5000,0.001708075,0.909531894,0.482380342,0
MAIG01000045_116,5000,0.000491718,0.969075916,0.493283198,0
QHQV01000242_3,5000,0.157853773,0.261702644,0.436979767,0
QHQV01000279_3,5000,0.041492957,0.484962406,0.436979767,0
QHRY01000140_7,5000,0.049038316,0.455372302,0.436979767,0
QHRY01000146_1,5000,0.019746578,0.617147708,0.447700446,0
QHRY01000176_1,5000,0.010085991,0.723502304,0.458942863,0
QHRY01000207_1,5000,0.006151476,0.792626728,0.465000048,0
QHRY01000240_5,5000,0.01776107,0.636672326,0.451562203,0
POTB01000001_247,5000,0.1593369,0.260611205,0.436979767,0
POTB01000001_287,5000,0.012239515,0.694639825,0.457493294,0
POTB01000001_422,5000,0.339592784,0.142735872,0.436979767,0
POTB01000001_467,5000,0.41569872,0.115086102,0.431715684,0
POTB01000003_31,5000,0.338057712,0.143706039,0.436979767,0
QHRW01000005_4,5000,0.022504168,0.596652923,0.446044015,0
QHRW01000008_4,5000,0.03521328,0.515522678,0.437319741,0
QHRW01000027_2,5000,0.00088615,0.947732234,0.488394151,0
QHRW01000031_2,5000,0.012686895,0.689425176,0.457493294,0
QHRW01000057_8,5000,0.006458986,0.786199369,0.464457209,0
QHRW01000086_3,5000,0.009800431,0.726776619,0.458961997,0
QHRW01000092_9,5000,0.07424117,0.387096774,0.436979767,0
QHRW01000122_2,5000,0.013051972,0.684938152,0.457493294,0
QHRW01000128_5,5000,0.089624044,0.354717439,0.436979767,0
QHRW01000131_5,5000,0.002300526,0.887703129,0.478791595,0
QHRW01000143_4,5000,0.01196373,0.698156682,0.457493294,0
QHRW01000156_1,5000,0.003817632,0.843317972,0.472006722,0
LWEO01000024_8,5000,0.000603706,0.961314577,0.490943079,0
LWEO01000065_18,5000,0.008475117,0.748969197,0.459630029,0
LWEO01000178_7,5000,0.001898491,0.903589619,0.480933971,0
LWEO01000182_6,5000,0.001394918,0.922507883,0.484880139,0
LWEO01000228_22,5000,0.099039424,0.337375697,0.436979767,0
LWEO01000235_2,5000,0.012767917,0.688818821,0.457493294,0
LWEO01000238_2,5000,0.012377933,0.693063303,0.457493294,0
LWEO01000250_1,5000,0.014176298,0.673296144,0.455747409,0
LWEO01000250_2,5000,0.003818572,0.843317972,0.472006722,0
QHNN01000053_1,5000,0.020192038,0.613630851,0.447700446,0
QHNN01000078_2,5000,0.021915971,0.599927237,0.446140127,0
QHNN01000112_1,5000,0.035715349,0.512733447,0.437290939,0
QHNN01000124_1,5000,0.025151764,0.575066699,0.445469458,0
QHNN01000167_1,5000,0.014989667,0.66492845,0.455747409,0
QHNN01000326_1,5000,0.512999798,0.084525831,0.412070627,0
LWEI01000185_4,5000,0.000257312,0.98423478,0.497861293,0
LWEI01000211_4,5000,0.005636328,0.802813485,0.466889663,0
QHSN01000001_1,5000,0.002703279,0.872908077,0.47538519,0
QHSN01000026_4,5000,0.052820528,0.443730293,0.436979767,0
QHSN01000027_2,5000,0.020382133,0.611447975,0.447700446,0
QHSN01000039_1,5000,0.045073693,0.470167354,0.436979767,0
QHSN01000040_4,5000,0.013842647,0.675964104,0.456045866,0
QHSN01000053_3,5000,0.003357497,0.856051419,0.474137203,0
QHSN01000078_2,5000,0.030658755,0.540989571,0.438396767,0
QHSN01000142_3,5000,0.051314249,0.44858113,0.436979767,0
QHSN01000162_1,5000,0.130109789,0.291050206,0.436979767,0
QHSN01000178_2,5000,0.008712052,0.745573611,0.459630029,0
QHSN01000228_1,5000,0.079723274,0.375697308,0.436979767,0
QHSN01000230_1,5000,0.027077354,0.564394858,0.445469458,0
QHSN01000317_1,5000,0.009354558,0.736235751,0.458998694,0
QHSN01000320_1,5000,0.001255471,0.928935241,0.485462536,0
QHSN01000326_3,5000,0.025795378,0.571792384,0.445469458,0
QHSN01000329_1,5000,0.040990937,0.487024012,0.436979767,0
QHSN01000342_3,5000,0.001978062,0.900679117,0.480652405,0
QHQF01000036_1,5000,0.147813575,0.271525588,0.436979767,0
QHQF01000122_1,5000,0.008386578,0.750303177,0.45972248,0
QHQF01000191_2,5000,0.006031419,0.795173417,0.465184578,0
QHQF01000212_1,5000,0.008100517,0.755396556,0.461402375,0
QHQF01000214_1,5000,0.02030599,0.612781955,0.447700446,0
LWFK01000335_16,5000,0.090447973,0.353140917,0.436979767,0
LWFK01000546_3,5000,0.11392777,0.31397041,0.436979767,0
LWFK01001499_1,5000,0.240112877,0.194397284,0.436979767,0
LWFK01001575_3,5000,0.302867054,0.15959253,0.436979767,0
LWFK01002129_3,5000,0.035358879,0.514673781,0.437290939,0
QHQN01000035_4,5000,0.006852981,0.777346592,0.462467032,0
QHMW01000012_1,5000,0.397619802,0.121028377,0.436979767,0
QHMW01000039_1,5000,0.021285335,0.605020616,0.44761884,0
QHMW01000044_1,5000,0.037644041,0.500848896,0.436979767,0
QHMW01000064_2,5000,0.036737088,0.507397526,0.437290939,0
QHMW01000242_1,5000,0.051658774,0.447732234,0.436979767,0
QHMW01000334_1,5000,0.093918084,0.345985933,0.436979767,0
QHMW01000347_1,5000,0.06337256,0.409774436,0.436979767,0
LAQL01000002_27,5000,0.032745777,0.528256124,0.438396767,0
LAQL01000002_140,5000,0.015223173,0.661290323,0.455747409,0
LAQL01000002_152,5000,0.198508114,0.225806452,0.436979767,0
LAQL01000003_53,5000,0.006053256,0.794688334,0.465170463,0
LAQL01000003_74,5000,0.093385203,0.347198642,0.436979767,0
LAQL01000003_100,5000,0.146824667,0.272253214,0.436979767,0
LAQL01000006_51,5000,0.02538162,0.573975261,0.445469458,0
LAQL01000007_5,5000,0.042045573,0.4829008,0.436979767,0
LAQL01000015_16,5000,0.279789518,0.174266311,0.436979767,0
LAQL01000016_3,5000,0.350358644,0.138248848,0.436979767,0
LAQL01000026_3,5000,0.01058821,0.716468591,0.458942863,0
QHTE01000005_6,5000,0.058977539,0.423356779,0.436979767,0
QHTE01000008_6,5000,0.022851355,0.594106233,0.446044015,0
QHTE01000045_21,5000,0.02295722,0.593014795,0.446044015,0
QHTE01000048_3,5000,0.107728475,0.322338103,0.436979767,0
QHTE01000052_2,5000,0.001327142,0.925418385,0.484880139,0
QHTE01000052_58,5000,0.007416107,0.76655348,0.462467032,0
QHTE01000052_66,5000,0.01709457,0.643342227,0.451562203,0
QHTE01000055_55,5000,0.157751526,0.261702644,0.436979767,0
QHTE01000061_20,5000,0.002141476,0.894009217,0.479655572,0
QHTE01000064_16,5000,0.410689985,0.115934999,0.431715684,0
QHTE01000065_16,5000,0.212626715,0.213194276,0.436979767,0
QHTE01000069_11,5000,0.019406742,0.621028377,0.448287706,0
QHTE01000073_6,5000,0.041241592,0.486296386,0.436979767,0
QHTE01000098_1,5000,0.012101166,0.696701431,0.457493294,0
QHTB01000011_2,5000,0.010624958,0.715862236,0.458942863,0
QHTB01000064_2,5000,0.046880353,0.463376182,0.436979767,0
QHTB01000075_4,5000,0.456276359,0.10162503,0.431715684,0
QHTB01000082_2,5000,0.091137536,0.351443124,0.436979767,0
QHTB01000113_2,5000,0.073466826,0.388066942,0.436979767,0
QHTB01000135_3,5000,0.063779901,0.408804269,0.436979767,0
QHTB01000149_1,5000,0.104316968,0.328037837,0.436979767,0
QHTB01000151_20,5000,0.028252795,0.556027165,0.445325967,0
QHTB01000152_8,5000,0.116743469,0.309604657,0.436979767,0
QHTB01000160_2,5000,0.082769655,0.369269949,0.436979767,0
QHTB01000160_9,5000,0.010951902,0.710647587,0.458942863,0
QHTB01000181_2,5000,0.129562263,0.292262915,0.436979767,0
QHTB01000190_9,5000,0.047948477,0.459738055,0.436979767,0
QHTB01000201_5,5000,0.049536181,0.454038322,0.436979767,0
QHTB01000207_11,5000,0.019554941,0.619209314,0.447935855,0
LWFC01002067_1,5000,0.006788856,0.778923114,0.462467032,0
LWFC01002172_4,5000,0.007420924,0.76655348,0.462467032,0
LWFC01002233_2,5000,0.078870793,0.377880184,0.436979767,0
LWFC01002382_1,5000,0.324663638,0.151224836,0.436979767,0
QHRS01000010_1,5000,0.004634889,0.820882852,0.468418679,0
QHRS01000036_2,5000,0.000994737,0.942032501,0.488394151,0
QHRS01000073_2,5000,0.577976235,0.070458404,0.386877621,0
QHRS01000075_4,5000,0.01303061,0.685301965,0.457493294,0
QHRS01000204_1,5000,0.018171997,0.632670386,0.450886059,0
QHRS01000228_1,5000,0.020113797,0.61472229,0.447700446,0
QHSW01000032_11,5000,0.000911086,0.946519525,0.488394151,0
QHSW01000032_12,5000,0.494535801,0.089619209,0.422921319,0
QHSW01000042_16,5000,0.214013497,0.211981567,0.436979767,0
QHSW01000046_9,5000,0.035392014,0.51455251,0.437290939,0
QHSW01000054_4,5000,0.011562093,0.703371332,0.458942863,0
QHSW01000054_11,5000,0.010332791,0.720713073,0.458942863,0
QHSW01000055_5,5000,0.012077494,0.696822702,0.457493294,0
QHSW01000102_3,5000,0.334601573,0.145767645,0.436979767,0
QHSW01000118_5,5000,0.115609458,0.310817366,0.436979767,0
QHSW01000131_2,5000,0.218096043,0.208343439,0.436979767,0
QHSW01000179_2,5000,0.013713252,0.676934271,0.456045866,0
QHPL01000133_1,5000,0.006245422,0.79020131,0.464643547,0
QHPL01000197_1,5000,0.151049923,0.267644919,0.436979767,0
QHMT01000033_1,5000,0.192638224,0.230050934,0.436979767,0
QHMT01000068_1,5000,0.020359796,0.611811788,0.447700446,0
QHMT01000120_4,5000,0.051695037,0.447732234,0.436979767,0
QCWJ01000001_110,5000,0.372544186,0.130002425,0.436979767,0
QCWJ01000001_118,5000,0.576043325,0.070943488,0.386877621,0
QCWJ01000001_122,5000,0.175981817,0.244360902,0.436979767,0
QCWJ01000001_126,5000,0.632861738,0.059180209,0.375605484,0
QCWJ01000001_133,5000,0.079440398,0.376182391,0.436979767,0
QCWJ01000001_146,5000,0.651042544,0.055663352,0.365589856,0
QCWJ01000001_160,5000,0.269092314,0.178995877,0.436979767,0
QCWJ01000002_78,5000,0.228037466,0.20179481,0.436979767,0
QCWJ01000002_84,5000,0.279799105,0.17414504,0.436979767,0
